RecordID,Country,Region,Year,Gender,Demographics Response,Question,Value
198,Sierra Leone,West Africa,2013,F,25-34,... if she goes out without telling him,56.2
198,Sierra Leone,West Africa,2013,F,35-49,... if she goes out without telling him,55.3
268,Sierra Leone,West Africa,2013,F,15-24,... if she neglects the children,49.1
268,Sierra Leone,West Africa,2013,F,25-34,... if she neglects the children,55.7
268,Sierra Leone,West Africa,2013,F,35-49,... if she neglects the children,55.0
338,Sierra Leone,West Africa,2013,F,15-24,... if she refuses to have sex with him,21.6
338,Sierra Leone,West Africa,2013,F,25-34,... if she refuses to have sex with him,28.2
338,Sierra Leone,West Africa,2013,F,35-49,... if she refuses to have sex with him,28.8
408,Sierra Leone,West Africa,2013,M,15-24,... for at least one specific reason,34.4
408,Sierra Leone,West Africa,2013,M,25-34,... for at least one specific reason,35.9
408,Sierra Leone,West Africa,2013,M,35-49,... for at least one specific reason,32.6
128,Sierra Leone,West Africa,2013,M,15-24,... if she argues with him,24.3
128,Sierra Leone,West Africa,2013,M,25-34,... if she argues with him,26.4
128,Sierra Leone,West Africa,2013,M,35-49,... if she argues with him,22.5
58,Sierra Leone,West Africa,2013,M,15-24,... if she burns the food,5.5
58,Sierra Leone,West Africa,2013,M,25-34,... if she burns the food,5.5
58,Sierra Leone,West Africa,2013,M,35-49,... if she burns the food,3.6
198,Sierra Leone,West Africa,2013,M,15-24,... if she goes out without telling him,19.4
198,Sierra Leone,West Africa,2013,M,25-34,... if she goes out without telling him,21.2
198,Sierra Leone,West Africa,2013,M,35-49,... if she goes out without telling him,19.1
268,Sierra Leone,West Africa,2013,M,15-24,... if she neglects the children,21.3
268,Sierra Leone,West Africa,2013,M,25-34,... if she neglects the children,23.8
268,Sierra Leone,West Africa,2013,M,35-49,... if she neglects the children,22.0
338,Sierra Leone,West Africa,2013,M,15-24,... if she refuses to have sex with him,9.4
338,Sierra Leone,West Africa,2013,M,25-34,... if she refuses to have sex with him,10.2
338,Sierra Leone,West Africa,2013,M,35-49,... if she refuses to have sex with him,9.3
409,South Africa,Southern Africa,2016,F,15-24,... for at least one specific reason,6.4
409,South Africa,Southern Africa,2016,F,25-34,... for at least one specific reason,5.1
409,South Africa,Southern Africa,2016,F,35-49,... for at least one specific reason,5.1
129,South Africa,Southern Africa,2016,F,15-24,... if she argues with him,2.7
129,South Africa,Southern Africa,2016,F,25-34,... if she argues with him,2.1
129,South Africa,Southern Africa,2016,F,35-49,... if she argues with him,1.9
59,South Africa,Southern Africa,2016,F,15-24,... if she burns the food,1.2
59,South Africa,Southern Africa,2016,F,25-34,... if she burns the food,1.0
59,South Africa,Southern Africa,2016,F,35-49,... if she burns the food,0.7
199,South Africa,Southern Africa,2016,F,15-24,... if she goes out without telling him,2.2
199,South Africa,Southern Africa,2016,F,25-34,... if she goes out without telling him,2.1
199,South Africa,Southern Africa,2016,F,35-49,... if she goes out without telling him,2.0
269,South Africa,Southern Africa,2016,F,15-24,... if she neglects the children,4.7
269,South Africa,Southern Africa,2016,F,25-34,... if she neglects the children,3.4
269,South Africa,Southern Africa,2016,F,35-49,... if she neglects the children,3.4
339,South Africa,Southern Africa,2016,F,15-24,... if she refuses to have sex with him,1.0
339,South Africa,Southern Africa,2016,F,25-34,... if she refuses to have sex with him,0.8
339,South Africa,Southern Africa,2016,F,35-49,... if she refuses to have sex with him,1.1
409,South Africa,Southern Africa,2016,M,15-24,... for at least one specific reason,13.5
409,South Africa,Southern Africa,2016,M,25-34,... for at least one specific reason,7.5
409,South Africa,Southern Africa,2016,M,35-49,... for at least one specific reason,5.7
129,South Africa,Southern Africa,2016,M,15-24,... if she argues with him,5.5
129,South Africa,Southern Africa,2016,M,25-34,... if she argues with him,3.2
129,South Africa,Southern Africa,2016,M,35-49,... if she argues with him,2.1
59,South Africa,Southern Africa,2016,M,15-24,... if she burns the food,2.3
59,South Africa,Southern Africa,2016,M,25-34,... if she burns the food,1.2
59,South Africa,Southern Africa,2016,M,35-49,... if she burns the food,1.4
199,South Africa,Southern Africa,2016,M,15-24,... if she goes out without telling him,3.2
199,South Africa,Southern Africa,2016,M,25-34,... if she goes out without telling him,3.5
199,South Africa,Southern Africa,2016,M,35-49,... if she goes out without telling him,4.6
269,South Africa,Southern Africa,2016,M,15-24,... if she neglects the children,9.9
269,South Africa,Southern Africa,2016,M,25-34,... if she neglects the children,4.5
269,South Africa,Southern Africa,2016,M,35-49,... if she neglects the children,2.8
339,South Africa,Southern Africa,2016,M,15-24,... if she refuses to have sex with him,2.1
339,South Africa,Southern Africa,2016,M,25-34,... if she refuses to have sex with him,0.9
339,South Africa,Southern Africa,2016,M,35-49,... if she refuses to have sex with him,1.7
411,Tanzania,East Africa,2015,F,15-24,... for at least one specific reason,59.4
411,Tanzania,East Africa,2015,F,25-34,... for at least one specific reason,55.9
411,Tanzania,East Africa,2015,F,35-49,... for at least one specific reason,58.3
131,Tanzania,East Africa,2015,F,15-24,... if she argues with him,42.1
131,Tanzania,East Africa,2015,F,25-34,... if she argues with him,40.6
131,Tanzania,East Africa,2015,F,35-49,... if she argues with him,43.2
61,Tanzania,East Africa,2015,F,15-24,... if she burns the food,19.3
61,Tanzania,East Africa,2015,F,25-34,... if she burns the food,19.8
61,Tanzania,East Africa,2015,F,35-49,... if she burns the food,21.7
201,Tanzania,East Africa,2015,F,15-24,... if she goes out without telling him,40.3
201,Tanzania,East Africa,2015,F,25-34,... if she goes out without telling him,40.3
201,Tanzania,East Africa,2015,F,35-49,... if she goes out without telling him,42.2
271,Tanzania,East Africa,2015,F,15-24,... if she neglects the children,48.1
271,Tanzania,East Africa,2015,F,25-34,... if she neglects the children,46.9
271,Tanzania,East Africa,2015,F,35-49,... if she neglects the children,48.5
341,Tanzania,East Africa,2015,F,15-24,... if she refuses to have sex with him,26.9
341,Tanzania,East Africa,2015,F,25-34,... if she refuses to have sex with him,31.3
341,Tanzania,East Africa,2015,F,35-49,... if she refuses to have sex with him,34.5
411,Tanzania,East Africa,2015,M,15-24,... for at least one specific reason,47.8
411,Tanzania,East Africa,2015,M,25-34,... for at least one specific reason,34.1
411,Tanzania,East Africa,2015,M,35-49,... for at least one specific reason,33.0
131,Tanzania,East Africa,2015,M,15-24,... if she argues with him,30.6
131,Tanzania,East Africa,2015,M,25-34,... if she argues with him,19.2
131,Tanzania,East Africa,2015,M,35-49,... if she argues with him,20.4
61,Tanzania,East Africa,2015,M,15-24,... if she burns the food,9.2
61,Tanzania,East Africa,2015,M,25-34,... if she burns the food,3.7
61,Tanzania,East Africa,2015,M,35-49,... if she burns the food,4.7
201,Tanzania,East Africa,2015,M,15-24,... if she goes out without telling him,26.9
201,Tanzania,East Africa,2015,M,25-34,... if she goes out without telling him,17.8
201,Tanzania,East Africa,2015,M,35-49,... if she goes out without telling him,21.1
271,Tanzania,East Africa,2015,M,15-24,... if she neglects the children,37.8
271,Tanzania,East Africa,2015,M,25-34,... if she neglects the children,25.1
271,Tanzania,East Africa,2015,M,35-49,... if she neglects the children,25.7
341,Tanzania,East Africa,2015,M,15-24,... if she refuses to have sex with him,16.9
341,Tanzania,East Africa,2015,M,25-34,... if she refuses to have sex with him,10.1
341,Tanzania,East Africa,2015,M,35-49,... if she refuses to have sex with him,12.5
413,Togo,West Africa,2013,F,15-24,... for at least one specific reason,26.8
413,Togo,West Africa,2013,F,25-34,... for at least one specific reason,29.6
413,Togo,West Africa,2013,F,35-49,... for at least one specific reason,30.0
133,Togo,West Africa,2013,F,15-24,... if she argues with him,17.4
133,Togo,West Africa,2013,F,25-34,... if she argues with him,20.8
133,Togo,West Africa,2013,F,35-49,... if she argues with him,20.5
63,Togo,West Africa,2013,F,15-24,... if she burns the food,9.9
63,Togo,West Africa,2013,F,25-34,... if she burns the food,11.4
63,Togo,West Africa,2013,F,35-49,... if she burns the food,12.5
203,Togo,West Africa,2013,F,15-24,... if she goes out without telling him,15.2
203,Togo,West Africa,2013,F,25-34,... if she goes out without telling him,18.3
203,Togo,West Africa,2013,F,35-49,... if she goes out without telling him,20.2
273,Togo,West Africa,2013,F,15-24,... if she neglects the children,17.6
273,Togo,West Africa,2013,F,25-34,... if she neglects the children,19.6
273,Togo,West Africa,2013,F,35-49,... if she neglects the children,19.6
343,Togo,West Africa,2013,F,15-24,... if she refuses to have sex with him,7.8
343,Togo,West Africa,2013,F,25-34,... if she refuses to have sex with him,10.8
343,Togo,West Africa,2013,F,35-49,... if she refuses to have sex with him,10.3
413,Togo,West Africa,2013,M,15-24,... for at least one specific reason,19.6
413,Togo,West Africa,2013,M,25-34,... for at least one specific reason,18.2
413,Togo,West Africa,2013,M,35-49,... for at least one specific reason,16.2
133,Togo,West Africa,2013,M,15-24,... if she argues with him,11.5
133,Togo,West Africa,2013,M,25-34,... if she argues with him,9.6
133,Togo,West Africa,2013,M,35-49,... if she argues with him,8.9
63,Togo,West Africa,2013,M,15-24,... if she burns the food,6.8
63,Togo,West Africa,2013,M,25-34,... if she burns the food,6.3
63,Togo,West Africa,2013,M,35-49,... if she burns the food,4.3
203,Togo,West Africa,2013,M,15-24,... if she goes out without telling him,10.7
203,Togo,West Africa,2013,M,25-34,... if she goes out without telling him,8.8
203,Togo,West Africa,2013,M,35-49,... if she goes out without telling him,8.9
273,Togo,West Africa,2013,M,15-24,... if she neglects the children,12.2
273,Togo,West Africa,2013,M,25-34,... if she neglects the children,11.9
273,Togo,West Africa,2013,M,35-49,... if she neglects the children,11.1
343,Togo,West Africa,2013,M,15-24,... if she refuses to have sex with him,5.5
343,Togo,West Africa,2013,M,25-34,... if she refuses to have sex with him,5.5
343,Togo,West Africa,2013,M,35-49,... if she refuses to have sex with him,4.2
416,Uganda,East Africa,2016,F,15-24,... for at least one specific reason,53.4
416,Uganda,East Africa,2016,F,25-34,... for at least one specific reason,45.4
416,Uganda,East Africa,2016,F,35-49,... for at least one specific reason,45.8
136,Uganda,East Africa,2016,F,15-24,... if she argues with him,29.2
136,Uganda,East Africa,2016,F,25-34,... if she argues with him,23.0
136,Uganda,East Africa,2016,F,35-49,... if she argues with him,24.6
66,Uganda,East Africa,2016,F,15-24,... if she burns the food,16.7
66,Uganda,East Africa,2016,F,25-34,... if she burns the food,10.4
66,Uganda,East Africa,2016,F,35-49,... if she burns the food,12.3
206,Uganda,East Africa,2016,F,15-24,... if she goes out without telling him,32.6
206,Uganda,East Africa,2016,F,25-34,... if she goes out without telling him,27.6
206,Uganda,East Africa,2016,F,35-49,... if she goes out without telling him,28.6
276,Uganda,East Africa,2016,F,15-24,... if she neglects the children,42.0
276,Uganda,East Africa,2016,F,25-34,... if she neglects the children,36.3
276,Uganda,East Africa,2016,F,35-49,... if she neglects the children,35.2
346,Uganda,East Africa,2016,F,15-24,... if she refuses to have sex with him,18.6
346,Uganda,East Africa,2016,F,25-34,... if she refuses to have sex with him,16.4
346,Uganda,East Africa,2016,F,35-49,... if she refuses to have sex with him,19.1
416,Uganda,East Africa,2016,M,15-24,... for at least one specific reason,48.7
416,Uganda,East Africa,2016,M,25-34,... for at least one specific reason,35.2
416,Uganda,East Africa,2016,M,35-49,... for at least one specific reason,32.5
136,Uganda,East Africa,2016,M,15-24,... if she argues with him,27.5
136,Uganda,East Africa,2016,M,25-34,... if she argues with him,20.1
136,Uganda,East Africa,2016,M,35-49,... if she argues with him,19.7
66,Uganda,East Africa,2016,M,15-24,... if she burns the food,11.4
66,Uganda,East Africa,2016,M,25-34,... if she burns the food,3.6
66,Uganda,East Africa,2016,M,35-49,... if she burns the food,4.3
206,Uganda,East Africa,2016,M,15-24,... if she goes out without telling him,25.8
206,Uganda,East Africa,2016,M,25-34,... if she goes out without telling him,20.2
206,Uganda,East Africa,2016,M,35-49,... if she goes out without telling him,18.2
276,Uganda,East Africa,2016,M,15-24,... if she neglects the children,35.9
276,Uganda,East Africa,2016,M,25-34,... if she neglects the children,23.1
276,Uganda,East Africa,2016,M,35-49,... if she neglects the children,21.1
346,Uganda,East Africa,2016,M,15-24,... if she refuses to have sex with him,15.1
346,Uganda,East Africa,2016,M,25-34,... if she refuses to have sex with him,7.9
346,Uganda,East Africa,2016,M,35-49,... if she refuses to have sex with him,9.8
419,Zambia,Southern Africa,2013,F,15-24,... for at least one specific reason,48.2
419,Zambia,Southern Africa,2013,F,25-34,... for at least one specific reason,45.7
419,Zambia,Southern Africa,2013,F,35-49,... for at least one specific reason,46.2
139,Zambia,Southern Africa,2013,F,15-24,... if she argues with him,33.6
139,Zambia,Southern Africa,2013,F,25-34,... if she argues with him,33.0
139,Zambia,Southern Africa,2013,F,35-49,... if she argues with him,34.0
69,Zambia,Southern Africa,2013,F,15-24,... if she burns the food,23.9
69,Zambia,Southern Africa,2013,F,25-34,... if she burns the food,23.0
69,Zambia,Southern Africa,2013,F,35-49,... if she burns the food,23.5
209,Zambia,Southern Africa,2013,F,15-24,... if she goes out without telling him,30.0
209,Zambia,Southern Africa,2013,F,25-34,... if she goes out without telling him,29.8
209,Zambia,Southern Africa,2013,F,35-49,... if she goes out without telling him,29.4
279,Zambia,Southern Africa,2013,F,15-24,... if she neglects the children,34.0
279,Zambia,Southern Africa,2013,F,25-34,... if she neglects the children,32.4
279,Zambia,Southern Africa,2013,F,35-49,... if she neglects the children,32.5
349,Zambia,Southern Africa,2013,F,15-24,... if she refuses to have sex with him,25.5
349,Zambia,Southern Africa,2013,F,25-34,... if she refuses to have sex with him,29.9
349,Zambia,Southern Africa,2013,F,35-49,... if she refuses to have sex with him,32.7
419,Zambia,Southern Africa,2013,M,15-24,... for at least one specific reason,37.2
419,Zambia,Southern Africa,2013,M,25-34,... for at least one specific reason,29.7
419,Zambia,Southern Africa,2013,M,35-49,... for at least one specific reason,25.8
139,Zambia,Southern Africa,2013,M,15-24,... if she argues with him,23.1
139,Zambia,Southern Africa,2013,M,25-34,... if she argues with him,18.3
139,Zambia,Southern Africa,2013,M,35-49,... if she argues with him,17.1
69,Zambia,Southern Africa,2013,M,15-24,... if she burns the food,9.8
69,Zambia,Southern Africa,2013,M,25-34,... if she burns the food,6.3
69,Zambia,Southern Africa,2013,M,35-49,... if she burns the food,5.0
209,Zambia,Southern Africa,2013,M,15-24,... if she goes out without telling him,18.6
209,Zambia,Southern Africa,2013,M,25-34,... if she goes out without telling him,15.7
209,Zambia,Southern Africa,2013,M,35-49,... if she goes out without telling him,12.7
279,Zambia,Southern Africa,2013,M,15-24,... if she neglects the children,24.7
279,Zambia,Southern Africa,2013,M,25-34,... if she neglects the children,17.8
279,Zambia,Southern Africa,2013,M,35-49,... if she neglects the children,14.6
349,Zambia,Southern Africa,2013,M,15-24,... if she refuses to have sex with him,12.0
349,Zambia,Southern Africa,2013,M,25-34,... if she refuses to have sex with him,9.5
349,Zambia,Southern Africa,2013,M,35-49,... if she refuses to have sex with him,9.7
420,Zimbabwe,Southern Africa,2015,F,15-24,... for at least one specific reason,48.6
420,Zimbabwe,Southern Africa,2015,F,25-34,... for at least one specific reason,34.9
420,Zimbabwe,Southern Africa,2015,F,35-49,... for at least one specific reason,29.4
140,Zimbabwe,Southern Africa,2015,F,15-24,... if she argues with him,21.4
140,Zimbabwe,Southern Africa,2015,F,25-34,... if she argues with him,14.8
140,Zimbabwe,Southern Africa,2015,F,35-49,... if she argues with him,12.3
70,Zimbabwe,Southern Africa,2015,F,15-24,... if she burns the food,11.1
70,Zimbabwe,Southern Africa,2015,F,25-34,... if she burns the food,6.8
70,Zimbabwe,Southern Africa,2015,F,35-49,... if she burns the food,5.5
210,Zimbabwe,Southern Africa,2015,F,15-24,... if she goes out without telling him,28.3
210,Zimbabwe,Southern Africa,2015,F,25-34,... if she goes out without telling him,21.6
210,Zimbabwe,Southern Africa,2015,F,35-49,... if she goes out without telling him,16.7
280,Zimbabwe,Southern Africa,2015,F,15-24,... if she neglects the children,27.4
280,Zimbabwe,Southern Africa,2015,F,25-34,... if she neglects the children,18.8
280,Zimbabwe,Southern Africa,2015,F,35-49,... if she neglects the children,16.0
350,Zimbabwe,Southern Africa,2015,F,15-24,... if she refuses to have sex with him,15.6
350,Zimbabwe,Southern Africa,2015,F,25-34,... if she refuses to have sex with him,14.0
350,Zimbabwe,Southern Africa,2015,F,35-49,... if she refuses to have sex with him,13.6
420,Zimbabwe,Southern Africa,2015,M,15-24,... for at least one specific reason,44.5
420,Zimbabwe,Southern Africa,2015,M,25-34,... for at least one specific reason,27.4
420,Zimbabwe,Southern Africa,2015,M,35-49,... for at least one specific reason,20.7
140,Zimbabwe,Southern Africa,2015,M,15-24,... if she argues with him,18.9
140,Zimbabwe,Southern Africa,2015,M,25-34,... if she argues with him,11.3
140,Zimbabwe,Southern Africa,2015,M,35-49,... if she argues with him,9.1
70,Zimbabwe,Southern Africa,2015,M,15-24,... if she burns the food,9.6
70,Zimbabwe,Southern Africa,2015,M,25-34,... if she burns the food,4.1
70,Zimbabwe,Southern Africa,2015,M,35-49,... if she burns the food,2.1
210,Zimbabwe,Southern Africa,2015,M,15-24,... if she goes out without telling him,23.3
210,Zimbabwe,Southern Africa,2015,M,25-34,... if she goes out without telling him,15.1
210,Zimbabwe,Southern Africa,2015,M,35-49,... if she goes out without telling him,12.1
280,Zimbabwe,Southern Africa,2015,M,15-24,... if she neglects the children,24.5
280,Zimbabwe,Southern Africa,2015,M,25-34,... if she neglects the children,15.8
280,Zimbabwe,Southern Africa,2015,M,35-49,... if she neglects the children,11.3
350,Zimbabwe,Southern Africa,2015,M,15-24,... if she refuses to have sex with him,8.0
350,Zimbabwe,Southern Africa,2015,M,25-34,... if she refuses to have sex with him,4.7
350,Zimbabwe,Southern Africa,2015,M,35-49,... if she refuses to have sex with him,4.1
